set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0075_flat_0p3_late_bias_cal.fits,2461181.686365625,148.14341533024657,206.34144833115448,5,True,20.42099967598915,1.0246459310333236,0.9797384610888309
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0076_flat_0p3_late_bias_cal.fits,2461181.686557176,138.65037715502706,207.29367805570578,5,True,20.696833357214928,0.9589865636041409,0.98425978287115
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0077_flat_0p3_late_bias_cal.fits,2461181.6867488427,144.4489943692651,208.35049013396628,5,True,20.972833335399628,0.9990931692264274,0.9892776765012913
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0078_flat_0p3_late_bias_cal.fits,2461181.6869399305,146.91532051157893,,5,True,21.24799981713295,1.0161517137502556,
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0079_flat_0p3_late_bias_cal.fits,2461181.6871314817,148.50020705039069,211.92495944041548,5,True,21.523833498358727,1.0271137098641077,1.0062497637180556
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0080_flat_0p3_late_bias_cal.fits,2461181.687323264,149.50040587762157,212.09290875256724,5,True,21.79999977350235,1.0340316660639282,1.007047210871593
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,147.15858867126602,213.4267485596374,5,True,22.07599975168705,1.017834297680278,1.0133804714476293
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,149.80956836194483,218.07235656694843,5,True,22.35199972987175,1.036170013427419,1.0354384771305218
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,146.51666238394796,,5,True,22.62699991464615,1.0133943625211117,
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,140.5334267801443,207.9807354655029,5,True,24.303166642785072,0.9644738361481697,0.9832521439531785
