set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0038_flat_0p3_late_bias_cal.fits,2461181.69614699,160.27381076188632,226.5426331627949,8,True,34.5061656832695,1.0120400645127474,0.9833147294749365
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0039_flat_0p3_late_bias_cal.fits,2461181.696338542,155.44847816338768,,8,True,34.78200003504753,0.9815707701778471,
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0040_flat_0p3_late_bias_cal.fits,2461181.6965310187,158.193482131781,,8,True,35.05916677415371,0.9989039450743235,
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0041_flat_0p3_late_bias_cal.fits,2461181.696722801,159.41633847553433,,8,True,35.33533304929733,1.0066256034484453,
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0042_flat_0p3_late_bias_cal.fits,2461181.696914352,156.70462433500109,227.23122819140846,8,True,35.61116673052311,0.9895026353185953,0.9863035957418539
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0043_flat_0p3_late_bias_cal.fits,2461181.697106134,155.49315713964876,,8,True,35.88733300566673,0.9818528930886501,
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0044_flat_0p3_late_bias_cal.fits,2461181.6972972224,158.70062123557835,227.4541806593865,8,True,36.16250015795231,1.002106246740979,0.9872713272574405
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0045_flat_0p3_late_bias_cal.fits,2461181.6974885417,157.0452609450012,221.69272219514255,8,True,36.43799990415573,0.9916535662481162,0.9622635532589896
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0046_flat_0p3_late_bias_cal.fits,2461181.697679977,157.67081306370693,,8,True,36.71366661787033,0.9956035803119334,
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0047_flat_0p3_late_bias_cal.fits,2461181.6978716436,156.92211424328934,237.2439972095125,8,True,36.98966659605503,0.9908759632488954,1.0297643038693913
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0048_flat_0p3_late_bias_cal.fits,2461181.6980633102,158.76405337233066,226.9353079859288,8,True,37.26566657423973,1.0025067854407568,0.9850191456905106
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0049_flat_0p3_late_bias_cal.fits,2461181.698254977,159.0912553885451,227.08357486215726,8,True,37.54166655242443,1.0045728843749757,0.9856627022752172
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0050_flat_0p3_late_bias_cal.fits,2461181.698446412,160.99714654504928,229.52964210119882,8,True,37.81733326613903,1.016607528087593,0.9962799265559433
