file,jd,exptime,diff_flux,diff_flux_err,target_flux_rate,comparison_ensemble_flux_rate,n_comparisons,registered,frame_artifact,good,reject_reason,minutes,diff_flux_norm
light_AMCVn_V_35s_2026_05_20-0022_flat_4s_masked_clipmean_cal.fits,2461181.7939491896,35.0,1.0051986516736424,0.009310934790683845,473.012553187779,1.0388188715702995,6,True,False,True,ok,95.23949950933456,0.9995934669649237
light_AMCVn_V_35s_2026_05_20-0023_flat_4s_masked_clipmean_cal.fits,2461181.794453125,35.0,0.9838288078041932,0.009309086503020059,456.84283447265625,1.025100260149397,6,True,False,True,ok,95.96516646444798,0.9783427855335511
light_AMCVn_V_35s_2026_05_20-0024_flat_4s_masked_clipmean_cal.fits,2461181.794956597,35.0,0.9933473910733444,0.00909648651136463,482.65259966169083,1.0726364616535997,6,True,False,True,ok,96.69016622006893,0.9878082913166749
light_AMCVn_V_35s_2026_05_20-0025_flat_4s_masked_clipmean_cal.fits,2461181.7954596067,35.0,1.0049265659794289,0.009036990091789534,490.9049091884068,1.0784055376927304,6,True,False,True,ok,97.41450011730194,0.9993228984738721
light_AMCVn_V_35s_2026_05_20-0026_flat_4s_masked_clipmean_cal.fits,2461181.795962963,35.0,1.0047417703247892,0.009320005507767789,478.47400730678015,1.0512910178419164,6,True,False,True,ok,98.13933290541172,0.9991391332760241
light_AMCVn_V_35s_2026_05_20-0027_flat_4s_masked_clipmean_cal.fits,2461181.7964675925,35.0,1.0010925176727983,0.009501823205603176,464.3540043422154,1.0239860520177715,6,True,False,True,ok,98.86599965393543,0.9955102295721034
light_AMCVn_V_35s_2026_05_20-0028_flat_4s_masked_clipmean_cal.fits,2461181.7969717593,35.0,1.0359775041561023,0.009652997680861766,471.3901057652065,1.00449828384287,6,True,False,True,ok,99.59199987351894,1.0302006905330399
light_AMCVn_V_35s_2026_05_20-0029_flat_4s_masked_clipmean_cal.fits,2461181.797475,35.0,1.0263406892019924,0.010302501332880435,427.0263698032924,0.9185064472272866,6,True,False,True,ok,100.3166663646698,1.0206176123480069
light_AMCVn_V_35s_2026_05_20-0030_flat_4s_masked_clipmean_cal.fits,2461181.797979514,35.0,1.016632470797226,0.010318612349186173,418.1111166817801,0.9079183616559585,6,True,False,True,ok,101.04316681623459,1.010963528871954
light_AMCVn_V_35s_2026_05_20-0031_flat_4s_masked_clipmean_cal.fits,2461181.7984827547,35.0,1.0121161466126476,0.00985958141648516,446.32051914760046,0.9734991163058555,6,True,False,True,ok,101.76783330738544,1.0064723885962645
light_AMCVn_V_35s_2026_05_20-0032_flat_4s_masked_clipmean_cal.fits,2461181.798986227,35.0,1.0044121801111543,0.010158270167839318,420.58526742117743,0.9244025751568806,6,True,False,True,ok,102.4928330630064,0.9988113809220227
light_AMCVn_V_35s_2026_05_20-0033_flat_4s_masked_clipmean_cal.fits,2461181.7994899307,35.0,1.0111405042757737,0.010523231314158188,401.6485406058175,0.876907424231453,6,True,False,True,ok,103.21816675364971,1.0055021866322948
light_AMCVn_V_35s_2026_05_20-0034_flat_4s_masked_clipmean_cal.fits,2461181.799993403,35.0,0.9875817128730433,0.009428536433584184,451.44237060546874,1.0091328404970854,6,True,False,True,ok,103.94316650927067,0.9820747636681378
light_AMCVn_V_35s_2026_05_20-0035_flat_4s_masked_clipmean_cal.fits,2461181.800497338,35.0,1.0129471914915595,0.009461755649545515,470.79114815848214,1.0260311484872446,6,True,False,True,ok,104.66883346438408,1.0072987994060403
light_AMCVn_V_35s_2026_05_20-0036_flat_4s_masked_clipmean_cal.fits,2461181.8010010417,35.0,0.9830097073851013,0.009500578951637879,449.44363773890905,1.009337692655297,6,True,False,True,ok,105.39416648447514,0.9775282525789463
light_AMCVn_V_35s_2026_05_20-0037_flat_4s_masked_clipmean_cal.fits,2461181.801504745,35.0,0.9965496009933266,0.009200613610910461,473.0857177734375,1.0479968539864923,6,True,False,True,ok,106.11949950456619,0.9909926450864845
light_AMCVn_V_35s_2026_05_20-0038_flat_4s_masked_clipmean_cal.fits,2461181.8020092594,35.0,1.0105721987437348,0.009636596606253225,455.7166194370815,0.9955121893716119,6,True,False,True,ok,106.84599995613098,1.004937050083295
light_AMCVn_V_35s_2026_05_20-0039_flat_4s_masked_clipmean_cal.fits,2461181.8025134257,35.0,1.009575740132313,0.009632809173344864,462.3144709995815,1.0109219885389022,6,True,False,True,ok,107.57199950516224,1.0039461479204044
light_AMCVn_V_35s_2026_05_20-0040_flat_4s_masked_clipmean_cal.fits,2461181.8030171297,35.0,0.9985391699206336,0.009253327889792247,466.1507965087891,1.0305768588452893,6,True,False,True,ok,108.29733319580555,0.9929711197874814
light_AMCVn_V_35s_2026_05_20-0041_flat_4s_masked_clipmean_cal.fits,2461181.803522338,35.0,0.983968230903715,0.009609610014109442,434.0252380371094,0.9737623272798217,6,True,False,True,ok,109.02483344078064,0.9784814311825419
light_AMCVn_V_35s_2026_05_20-0042_flat_4s_masked_clipmean_cal.fits,2461181.804026852,35.0,1.0115328179348286,0.009927552483103144,432.220847429548,0.9432890530240906,6,True,False,True,ok,109.75133322179317,1.0058923126734902
light_AMCVn_V_35s_2026_05_20-0043_flat_4s_masked_clipmean_cal.fits,2461181.804530324,35.0,1.012519736094205,0.009416392570597027,471.7025889805385,1.0284515192609434,6,True,False,True,ok,110.47633297741413,1.0068737275837663
light_AMCVn_V_35s_2026_05_20-0044_flat_4s_masked_clipmean_cal.fits,2461181.805033912,35.0,1.035142732984161,0.009843447807788966,462.0690035138811,0.9854297285989527,6,True,False,True,ok,111.20149970054626,1.029370574208775
light_AMCVn_V_35s_2026_05_20-0045_flat_4s_masked_clipmean_cal.fits,2461181.805538426,35.0,,,22.727611432756696,,0,True,True,False,frame_artifact,111.92800015211105,
light_AMCVn_V_35s_2026_05_20-0046_flat_4s_masked_clipmean_cal.fits,2461181.8060420137,35.0,,,2.3054003034319197,,0,False,True,False,frame_artifact,112.65316620469093,
