period_min,model_type,N,k,dof,chi2,reduced_chi2,chi2_p_value,bic_chi2,sse,bic_sse,rms_pct,fundamental_amp_pct,delta_chi2
6.036007201440288,sine,138,3,135,451.2410604436914,3.3425263736569737,1.038384508977237e-35,466.02282149916306,0.0372846675839602,-1119.085134408832,1.6437115033010117,0.2803735556220816,67.48029577561812
6.037207441488298,sine,138,3,135,451.2798827689274,3.3428139464364994,1.0242295866101056e-35,466.061643824399,0.03728795947338624,-1119.072950829977,1.6437840639196208,0.27953055936378796,67.51911810085409
6.038407681536308,sine,138,3,135,451.31953923065146,3.3431076980048258,1.0099692250696062e-35,466.1013002861231,0.03729133745282095,-1119.060449742369,1.6438585188253159,0.2786684771461493,67.55877456257815
6.039607921584317,sine,138,3,135,451.36001554833797,3.3434075225802813,9.95618253109753e-36,466.1417766038096,0.03729480034885529,-1119.0476355742899,1.6439348418990953,0.27778743588300947,67.59925088026466
6.040808161632326,sine,138,3,135,451.4012971339858,3.3437133121035987,9.81191262345718e-36,466.1830581894574,0.03729834695801057,-1119.0345128657982,1.6440130063576839,0.2768875650014761,67.64053246591249
6.042008401680336,sine,138,3,135,451.4433690973353,3.3440249562765576,9.66702583478845e-36,466.2251301528069,0.037301976047157986,-1119.021086267023,1.6440929847632342,0.2759689964776932,67.68260442926197
6.043208641728346,sine,138,3,135,451.4862162511046,3.344342342600775,9.521662640156709e-36,466.26797730657626,0.03730568635394059,-1119.0073605364496,1.6441747490330867,0.2750318648773734,67.72545158303132
6.044408881776356,sine,138,3,135,451.5298231162578,3.344665356416724,9.375960475030396e-36,466.3115841717294,0.0373094765871994,-1118.9933405391848,1.644258270449623,0.2740763074012372,67.76905844818447
6.045609121824365,sine,138,3,135,451.57417392729695,3.3449938809429405,9.230053543034213e-36,466.3559349827686,0.03731334542740297,-1118.9790312452142,1.644343519670198,0.2731024639353666,67.81340925922365
6.046809361872374,sine,138,3,135,451.6192526375859,3.3453277973154507,9.084072639185519e-36,466.4010136930575,0.03731729152708014,-1118.9644377276404,1.6444304667371445,0.27211047710663294,67.85848796951257
